id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
3.92038E+15,D8yflk9uW,1772259910,贰狗狗TDD,我叫白云我叫黑土,,海北·皇城蒙古族乡,,,0,2,2,2015/12/15 18:32,iPhone 5s,"https://ww2.sinaimg.cn/large/69a28a46jw1ez0itmoxduj20hs0hsq4s.jpg,https://ww2.sinaimg.cn/large/69a28a46jw1ez0itsblbej20hs0hsgnm.jpg,https://ww4.sinaimg.cn/large/69a28a46jw1ez0ity31qqj20hs0hstax.jpg",,,,黄V
4.08063E+15,ExPtnnT2a,5868389944,好東西聚樂部,#白云夫夫#少爷与白一为了生计在石立口做起了生意@王炳翔@易大千,,,"王炳翔,易大千",白云夫夫,2,31,41,2017/3/1 23:05,iPhone 6,https://wx4.sinaimg.cn/large/006p9aiIly1fd7ql0ko0hj30ku0kute3.jpg,,,,
4.08063E+15,ExPAuDpu9,1582731330,爱追剧的小腐,哈哈哈我叫白云我叫黑土,,,,,1,0,41,2017/3/1 23:23,美妞de魅族PRO 5,,,4.08063E+15,,红V
4.20959E+15,G41pxl5mN,1595679024,Coccxy,//@米晒哦姚CF-Z:？？？//@_车马很慢Icon:恍恍惚惚哈哈哈//@杨家东青:卧槽哈哈哈哈哈哈//@不是耳机:哈哈哈哈哈哈哈//@止于长白:哈哈哈哈哈哈//@小羚羊icon://@乌梅blackberry:我笑晕了//@书墨已成舟:哈哈哈哈哈哈哈哈我叫白云我叫黑土我71我75//@刚老师的掩人耳目:果然是在回顾历年春晚,,,"米晒哦姚CF-Z,_车马很慢Icon,杨家东青,不是耳机,止于长白,小羚羊icon,乌梅blackberry,书墨已成舟,刚老师的掩人耳目",,1,0,0,2018/2/20 19:48,iPhone 8 Plus,,,,,普通用户
4.29114E+15,GCf5A543A,3024331414,國老1947資深老油條,**備忘複製:*..{小視頻}..*(10.3.周三.國慶節假期.)(微信{審查})*...*@國老1947二窗口@國老1947三窗口@國老1947紫霞雲閣@國老1947五窗口@國老1947资深老油条@國老1947新七窗口@國老1947八窗口*.....*{}::八圈N{83}::七圈O{76}::二圈L{73}::五圈M{71}::三圈Q{66}::四上線核對[互粉]S組{休息}{100}::六圈{6*4休息}::{四全體}::{六全體}::{三全體}::{五?}..{}::[二558/631/73/]...[三545/611/66/]...[四238/休息338/100/]...[五310/381/71/]...[六741/805/6*4休息]...[七503/579/76/]...[八827/910/83/]...[合:]*我叫白雲我叫黑土L國老1947資深老油條的秒拍视频,,,"國老1947二窗口,國老1947三窗口,國老1947紫霞雲閣,國老1947五窗口,國老1947资深老油条,國老1947新七窗口,國老1947八窗口",,0,0,1,2018/10/3 21:08,微博视频,,"http://f.us.sinaimg.cn/004DvvuFlx07o7dP83wY01040200cIuu0k010.mp4?label=mp4_hd&template=368x640.28&ori=0&ps=1BVp4ysnknHVZu&Expires=1765402583&ssig=%2F0o4llOOxR&KID=unistore,video",,,普通用户
4.30925E+15,H3SHZiF6c,6774131741,千禧bot,698.1999年春晚小品赵本山宋丹丹崔永元《昨天今天明天》“白云黑土乐翻天”L电影主的秒拍视频,,,,,246,265,1552,2018/11/22 20:23,微博视频号,,"http://f.us.sinaimg.cn/0009FBJpgx07m6E2FX9e01040200pYJj0k010.mp4?label=mp4_hd&template=852x480.28&ori=0&ps=1BVp4ysnknHVZu&Expires=1765403189&ssig=C0DxB4gcZz&KID=unistore,video",,,
4.30927E+15,H3T7zginw,6557162253,倩倩每天都要努力-,我叫白云我叫黑土……我爸妈最喜欢的系列小品了，又想起来当年一家四口在一起看春晚了,,,,,0,0,1552,2018/11/22 21:26,OPPO R9,,,4.30925E+15,,普通用户
4.32655E+15,Hb8Bf2dWZ,2433692527,iShrokoen,可是真的好好笑,,,,,889,230,651,2019/1/9 13:42,??BikiPhone 7,,,,,
4.3266E+15,Hba0B6mqk,2750449247,导弹少年11,哈哈哈哈哈哈哈哈xtms我叫白云我叫黑土,,,,,0,0,651,2019/1/9 17:18,iPhone客户端,,,4.32655E+15,,普通用户
4.33571E+15,HeYY8BkCC,3788545970,白色洋牡丹,朱一龙超话哈哈哈哈哈哈哈哈哈哈哈我叫白云我叫黑土，我71我75。//@喪心病狂的毛毛Melly:朱一龙超话包子真是无敌了//@什么都吃a:哈哈哈哈白云黑土哈哈哈哈，，期待朱一龙,,,"喪心病狂的毛毛Melly,什么都吃a",,3,0,0,2019/2/3 20:33,,,,,,普通用户
4.34466E+15,HiJVzbsjR,5386979342,勿忘初心bang,"祝大叔大妈永远年轻,生活幸福!",,,,,1864,1053,4899,2019/2/28 13:36,云次方超话,"https://wx1.sinaimg.cn/large/005SzdpAly1g0m2nqduqoj30xc18enpd.jpg,https://wx3.sinaimg.cn/large/005SzdpAly1g0m2niwfx3j30xc18ehdt.jpg,https://wx1.sinaimg.cn/large/005SzdpAly1g0m2nozr6kj30xc18ehdt.jpg,https://wx4.sinaimg.cn/large/005SzdpAly1g0m2nrodrjj30xc18ehdt.jpg,https://wx2.sinaimg.cn/large/005SzdpAly1g0m2nkce79j30xc18ehdt.jpg,https://wx3.sinaimg.cn/large/005SzdpAly1g0m2nmd0iyj30xc18ehdt.jpg,https://wx4.sinaimg.cn/large/005SzdpAly1g0m2nnr36fj30xc18e7wh.jpg,https://wx4.sinaimg.cn/large/005SzdpAly1g0m2nhevuzj30xc18ekjl.jpg,https://wx4.sinaimg.cn/large/005SzdpAly1g0m2nfmdbaj30xc18ehdt.jpg",,,,
4.35639E+15,HnEQ7Ea9Q,7011339341,暗藏玄鸡腿,我叫白云我叫黑土,,,,,0,0,4899,2019/4/1 21:51,荣耀8 美得与众不同,,,4.34466E+15,,普通用户
4.36325E+15,Hqxo6rSlp,2165645277,noval迟暮,前两张莫名有种“我叫白云我叫黑土”的既视感公益胡@胡歌，帅帅哒,,,胡歌,,0,0,1,2019/4/20 20:23,三星Galaxy S9,"https://wx3.sinaimg.cn/large/81151fddly1g29d9xhyt1j20sg11ygu5.jpg,https://wx2.sinaimg.cn/large/81151fddly1g29d9y21nhj20mv0mvdit.jpg,https://wx3.sinaimg.cn/large/81151fddly1g29d9ydbrbj20sg0lcjvj.jpg,https://wx1.sinaimg.cn/large/81151fddly1g29d9ymnuyj20sg0lc0vc.jpg,https://wx4.sinaimg.cn/large/81151fddly1g29d9yym33j20sg0lc41g.jpg,https://wx2.sinaimg.cn/large/81151fddly1g29d9z9y53j20sg0g0q4n.jpg",,,,普通用户
4.36642E+15,HrRLfufn3,6010925285,开八,叠个语音楼，我们每人来一句有声音的台词#每人一句有声台词#,,,,每人一句有声台词,1028,1672,842,2019/4/29 14:06,,https://wx2.sinaimg.cn/large/006yNefPgy1g2jgy4xn43j30qz0i8qcc.jpg,,,,
4.36649E+15,HrTG2EBTA,3209481957,问山风我不回来,我叫白云我叫黑土我七十一我七十五我属鸡我属虎这是我老公这是我老母//@零食少女:葵花点穴手！//@平价安利菌:第一我不叫喂//@绀香廿六:我不吃，我不喝，我就要钱。//@_颜鸢ww:不要再打了啦！不要再打了啦！//@嗯呐UOU:富察傅恒你疯啦//@每天要吃冰淇淋:第一，我不叫喂,,,"零食少女,平价安利菌,绀香廿六,_颜鸢ww,嗯呐UOU,每天要吃冰淇淋",,0,0,842,2019/4/29 18:58,我爱千??Android,,,4.36642E+15,,普通用户
4.36935E+15,Ht69llrWz,3452949614,哎呀我的心呐,//@_李書桓:真的真的真的真的好浪漫但我脑子里全都是我叫白云我叫黑土我七十一我七十五（dbqbml,,,_李書桓,,0,0,0,2019/5/7 16:34,iPhone客户端,,,,,普通用户
4.36934E+15,Ht5WeaM7N,1874170764,沒有偶然的草,也太好看了吧！！！//@_李書桓:真的真的真的真的好浪漫但我脑子里全都是我叫白云我叫黑土我七十一我七十五（dbqbml,,,_李書桓,,0,0,0,2019/5/7 16:01,絕美的Android,,,,,普通用户
4.36934E+15,Ht5Vmo7WW,6534796269,_李書桓,真的真的真的真的好浪漫但我脑子里全都是我叫白云我叫黑土我七十一我七十五（dbqbml,,,,,5,0,0,2019/5/7 15:59,微博 weibo.com,,,,,普通用户
4.39621E+15,HEmJOB6v3,7000537129,超级抹茶法棍,本来像我这种从来跟不上潮流的土人从来没听过badguy这首歌，就因为偶然点进了个赵本山badguy的鬼畜视频，现在整个人都出不来了。。。。满脑子都是吸气嚎啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊一开口都是我叫白云我叫黑土,,,,,0,0,3,2019/7/20 19:01,iPhone客户端,,,,,普通用户
4.40528E+15,I2dhJkOqr,5216514740,晨艺,哦豁，《这就是街舞第二季》我们的后台欢乐实录哈哈(一_一！貌似还小小剧透了一下主打歌的动作)。之后还去看了一场非常有质感的公演，(主持人语气):到底是什么呢，我们一起来看一看#明星VLOG#L晨艺的微博视频,,,,明星VLOG,57852,24870,121465,2019/8/14 19:50,微博视频号,,"http://f.video.weibocdn.com/001eOlAalx07wdz2mxxC01041205Eenx0E020.mp4?label=mp4_720p&template=1280x720.23.0&trans_finger=9ff95bc90ce0744bdc0ee98b663a9435&ori=0&ps=1BVp4ysnknHVZu&Expires=1765406414&ssig=Arn6vkXRgq&KID=unistore,video",,,
4.40528E+15,I2drDEJPq,2188584135,戏月循温_Miran,我叫白云我叫黑土，我71我85。你俩是不是组团看鬼畜去了评论配图,,,,,0,0,121465,2019/8/14 20:14,Even Android,,,4.40528E+15,,黄V
4.40854E+15,I3A8sDcOE,2983119002,台上串活bot,【224】（说年龄）熙：你还不知道我多大吗，我都三旬老汉了华：哦，岁数不小了熙：岁数特别大，我比你小一岁华：（推）你说这干嘛呀熙：你不问我多大嘛华：我没问你我多大主要是熙：我也没想告诉你，只是我想这么说完之后比较的直观华：她们也不知道我……你也不用告诉她们了熙：我三十一华：我三十七熙：我属鸡华：我属虎……咱不玩儿这个了！！！熙：我叫白云我叫黑土，我七十一我七十五，我属鸡我属虎，这是我老公华：这是我老母！！！熙：差辈儿了……这我老伴儿华：咱别玩儿这个了行不行？咱不玩儿这个了熙：别说这个台词了，好家伙这小品比她们岁数都大华：比我岁数也大熙：去你的吧，比你岁数大的小品，那不陈佩斯演的嘛。你看我有没有种很亲切的感觉？（学陈佩斯）队长～～～别开枪～～～（学吃面）华：这我也赶上了。没赶上《超生游击队》。熙：超生游击队……华：行了！咱们说——熙：海南岛，吐鲁番！华：哎呀！你看鼓掌的人越来越少了熙：（对观众）不是，他不是要掌声的意思，他是想说那个年龄层的人越来越少了华：不是，咱们先说个事儿啊，我不管——熙：孩子补的，吃的都葱芯儿绿……我是怎么想起来的呢？华：咱不管这些了行不行？熙：好暴露年龄啊华：咱，咱不聊小品了行不行啊？老蔫儿，咱不能老老实实的吗熙：怎么出来老蔫儿了！又不是一个！哎呀妈呀！（发出类似于大声亲手背模拟亲嘴的声音）华：哎呀……熙：快走啊，人家都回深圳了，别搁这呆着了华：相声太难了，还得给小品捧哏——熙：二字拆开两个一，一个样儿的烤鸭配烧鸡华：你先等会儿！这太明显了这个！烤鸭！鸭子，扁嘴——熙：嘛哈噫唏！这我熟啊！这我老演！华：怎么还有嘛哈噫唏？熙：扁嘴子嘛哈噫唏！华：鸡——熙：尖嘴子嘛哈噫唏！（中间抖了几回合“有蹼”“有谱”的包袱）华：鸭子是“有蹼嘛哈噫唏”，鸡是“爪子嘛哈噫唏”“泡椒嘛哈噫唏”——熙：二字拆开两个一，一个样儿的砍了头剁了脚的烤鸭配砍了头剁了脚的烧鸡。一天我吃砍了头剁了脚的烤鸭，一天我吃砍了头剁了脚的烧鸡！华：就剩俩肉蛋呀这个？熙：对呀！没有头，没有脚，多滑稽，搭俩砖（学小企鹅）哎呀我跟你说啊，《双字意》这个节目没什么意思，你说这一场下来都是靠别的节目撑起来的。20190804尚九熙何九华《双字意》串活小品《昨天今天明天》《主角与配角》《吃面条》《超生游击队》赵本山老蔫三部曲《小九老乐》相声《学满语》投稿人1：（“老蔫”“深圳”两个关键词目前只能想到赵本山老师的《相亲》《老蔫完婚》《老蔫返乡》三部曲，我也查过暂时没发现有别的节目有这个角色，但是断老师在这部分有个亲手背的模仿我没get到来源，如果有出入希望其他小伙伴能帮忙指出）投稿人2：亲手背是1991年赵本山的小品《小九老乐》，大概9分40秒的位置，希望这一场可以把串的小品的年份标出来，因为他们一直说节目比观众岁数还大这里赵本山演得老乐被媳妇关在门外，然后他就一人分饰两角，模拟邻居妇女邀请他去家里，最后俩人亲嘴声，逼得他媳妇开门备注：此条投稿综合了3位投稿人的投稿，在此一并感谢,,,,,94,32,316,2019/8/23 19:50,,,,,,普通用户
4.43536E+15,IePQS8dPw,1278294873,_Mus_,对不起,,,,,3903,548,6372,2019/11/5 20:04,,"https://wx2.sinaimg.cn/large/4c313b59ly1g8nf2efv3nj20qo19nwhb.jpg,https://wx1.sinaimg.cn/large/4c313b59ly1g8nf2jrutpj20qo125abw.jpg",,,,
4.43542E+15,IeRlko537,5524783524,雪中诵诗流浪,我叫白云我叫黑土哈哈哈,,,,,0,0,6372,2019/11/5 23:52,有防窥屏的Android,,,4.43536E+15,,普通用户
4.44121E+15,Ihi3Y6dE2,2872682544,Evildoer_Force,dbq她一开口我幻听成“我叫白云我叫黑土”，简直是宋丹丹本丹,,,,,0,0,0,2019/11/21 23:34,iPhone客户端,,,,,普通用户
4.45482E+15,In0baEPHc,5084454705,浮纵槎来不相逢,何南嘉齐超话不愧是全世界最搞笑的hnjq,,,,,227,80,659,2019/12/29 13:04,何南嘉齐超话,"https://wx4.sinaimg.cn/large/005y5QVXly1gadidjujq8j305t07r74h.jpg,https://wx2.sinaimg.cn/large/005y5QVXly1gadidjlx35j304h07yaa6.jpg,https://wx3.sinaimg.cn/large/005y5QVXly1gadj9kd4xtj30a807o0t5.jpg,https://wx2.sinaimg.cn/large/005y5QVXly1gadjalbwi3j30fe0ppdho.jpg,https://wx1.sinaimg.cn/large/005y5QVXly1gadj9xrzyoj30r21c341i.jpg,https://wx4.sinaimg.cn/large/005y5QVXly1gadj9lavcvj305y07xwer.jpg",,,,
4.45492E+15,In2E3qJ9Z,5978652804,好看der,你们干啥！//@岐子七:守护最好笑的河南假期//@第十七杯甜酒:我要打人了//@定格十二时十二分：哈哈哈哈哈哈md//@辛丑陆捌:我叫白云我叫黑土我71我75哈哈哈哈哈哈有背景音了妈呀//@一起吃橘子吗_:哈nmd//@喂猫养兔:哈哈哈哈哈哈哈，土得成双成对//@宿醉可乐:土得前仆后继哈哈,,,"岐子七,第十七杯甜酒,定格十二时十二分,辛丑陆捌,一起吃橘子吗_,喂猫养兔,宿醉可乐",,0,0,659,2019/12/29 19:21,微博轻享版,,,4.45482E+15,,普通用户
4.45485E+15,In0T9rALq,3210657317,XIV阿苏苏啊爱鬼鬼,笑死我了//@一条小河Riven:妈呀//@辛丑陆捌:我叫白云我叫黑土我71我75哈哈哈哈哈哈有背景音了妈呀//@一起吃橘子吗_:哈哈哈哈哈哈哈哈哈哈哈哈nmd//@喂猫养兔:哈哈哈哈哈哈哈，土得成双成对//@宿醉可乐:土得前仆后继的哈哈哈哈哈哈哈哈哈,,,"一条小河Riven,辛丑陆捌,一起吃橘子吗_,喂猫养兔,宿醉可乐",,0,0,659,2019/12/29 14:53,粥粥南姐姐Android,,,4.45482E+15,,普通用户
4.45485E+15,In0SX3B8v,5953426458,专业吸猪社团年费会员,配上刚才听的他们打辣椒的背景音//@一条小河Riven:妈呀//@辛丑陆捌:我叫白云我叫黑土我71我75哈哈哈哈哈哈有背景音了妈呀//@一起吃橘子吗_:哈哈哈哈哈哈哈哈哈哈哈哈nmd//@喂猫养兔:哈哈哈哈哈哈哈，土得成双成对//@宿醉可乐:土得前仆后继的哈哈哈哈哈哈哈哈哈,,,"一条小河Riven,辛丑陆捌,一起吃橘子吗_,喂猫养兔,宿醉可乐",,0,0,659,2019/12/29 14:52,iPhone客户端,,,4.45482E+15,,普通用户
4.45484E+15,In0I2mGCJ,5972906712,狠狠嘲笑-,我要打人了//@定格十二时十二分：哈哈哈哈哈哈md//@辛丑陆捌:我叫白云我叫黑土我71我75哈哈哈哈哈哈有背景音了妈呀//@一起吃橘子吗_:哈哈哈哈哈哈哈哈哈哈哈哈nmd//@喂猫养兔:哈哈哈哈哈哈哈，土得成双成对//@宿醉可乐:土得前仆后继的哈哈哈哈哈哈哈哈哈,,,"定格十二时十二分,辛丑陆捌,一起吃橘子吗_,喂猫养兔,宿醉可乐",,1,3,659,2019/12/29 14:25,微博极速版,,,4.45482E+15,,普通用户
4.45484E+15,In0EVoPsp,6361532303,一条小河Riven,妈呀//@辛丑陆捌:我叫白云我叫黑土我71我75哈哈哈哈哈哈有背景音了妈呀//@一起吃橘子吗_:哈哈哈哈哈哈哈哈哈哈哈哈nmd//@喂猫养兔:哈哈哈哈哈哈哈，土得成双成对//@宿醉可乐:土得前仆后继的哈哈哈哈哈哈哈哈哈,,,"辛丑陆捌,一起吃橘子吗_,喂猫养兔,宿醉可乐",,3,0,659,2019/12/29 14:17,iPhone客户端,,,4.45482E+15,,普通用户
4.45599E+15,InuDnyOQ1,2803301701,人民日报,【#2000已经是20年前了#】#2000年你在做什么#？“这么多年，我一直记得那个时刻。外面下着很大的雪，我爸去翻门上挂的日历。他和我说，我们进入了一个新的世纪。”那一年，《西游记》有了续集，周杰伦发首张专辑，许多“千禧宝宝”出生…20年，历史长河中不过一瞬，对成长的我们却是整个青春。你好，2020！O2000年，已经是20年前了！,,,,"2000已经是20年前了,2000年你在做什么",2963,8397,46118,2020/1/1 18:36,微博 weibo.com,,,,,
4.45606E+15,Inwk8aYvf,7267492171,没什么意思333,记得2000年的春晚特别好看，我叫白云我叫黑土，我71我75，我属鸡他属虎，哈哈哈,,,,,0,0,46118,2020/1/1 22:54,荣耀20S,,,4.45599E+15,,普通用户
4.46287E+15,IqnscFEjD,2656274875,央视新闻,【#宋丹丹说笑比哭难#】18日，宋丹丹参加#鼠年春晚#彩排，并接受央视专访。宋丹丹表示，尽管曾多次登上#春晚#，这个舞台依然让她感到压力：“让观众笑是一个非常难的事情，比让观众哭有压力。”她还透露，为了把时间留给家人，为了让新人有更多机会，这将是她最后一次登上春晚。转发！祝福宋丹丹老师！@春晚L央视新闻的微博视频,,,春晚,"宋丹丹说笑比哭难,鼠年春晚,春晚",6306,9618,386167,2020/1/20 17:50,微博视频号,,"http://f.video.weibocdn.com/003Gv4kxlx07Aj2sHxnO01041200T7sl0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1765408378&ssig=5r2LE8xfBa&KID=unistore,video",,,
4.46293E+15,Iqp8EkGnV,7334114388,一大口荔枝榴莲,我叫白云我叫黑土我71我75,,,,,0,0,386167,2020/1/20 22:08,iPhone客户端,,,4.46287E+15,,普通用户
4.49069E+15,IC3mQBPMh,2049758875,Wenny0707,云次方超话乡村爱情：村口的海哥终于等来他的强哥??,,,,,892,625,4539,2020/4/6 12:46,云次方超话,https://wx3.sinaimg.cn/large/7a2cd69bgy1gdjy3wcc9xj20ku0ku74x.jpg,,,,
4.49075E+15,IC4PPhbdI,5332543277,阿乌云踏雪喵,我叫白云我叫黑土……,,,,,0,0,4539,2020/4/6 16:30,iPhone客户端,,,4.49069E+15,,普通用户
4.49177E+15,ICvpLB8qy,6577787218,日在板谷,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@子不语你是我的:哈哈哈哈哈哈哈哈哈//@奶牛tongxie:我叫白云我叫黑土//@扑灿烈生一堆://@Parkimkiss:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这个表情被玩坏了,,,"子不语你是我的,奶牛tongxie,扑灿烈生一堆,Parkimkiss",,2,0,0,2020/4/9 12:10,云吞的Android,,,,,普通用户
4.49177E+15,ICvmNeoNU,6622549962,酸奶冰柚,哈哈哈哈哈哈哈哈哈//@奶牛tongxie:我叫白云我叫黑土//@扑灿烈生一堆://@Parkimkiss:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这个表情被玩坏了,,,"奶牛tongxie,扑灿烈生一堆,Parkimkiss",,3,0,0,2020/4/9 12:03,荣耀V20 4800万3D相机,,,,,普通用户
4.50053E+15,J0dF1hn9Z,6306879916,栗紫同学,我叫白云我叫黑土L栗紫同学的微博视频,,,,,0,0,0,2020/5/3 15:51,HUAWEI Mate30 Pro 5G,,"http://f.video.weibocdn.com/Jn8X5GBXlx07CYMScd3G010412005xDD0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1765409655&ssig=vKIwcOYpvM&KID=unistore,video",,,普通用户
4.5053E+15,J2dSn9GM4,6091727115,风风轰轰88,我叫白云我叫黑土，我七十一我七十五//@话筒给他啊:冒昧的问一下豁牙金现在是不是嗦面更快评论配图,,,话筒给他啊,,0,0,0,2020/5/16 20:04,iPhone客户端,,,,,普通用户
4.50856E+15,J3AJ6ptes,5746513154,yukimachi_duck,夫妻二人转,,,,,102,7,124,2020/5/25 20:05,iPhone 7,,,,,
4.50859E+15,J3Bzcesqo,5225680513,倪人张Zzz,开头太像小c说事儿了//@恐龙三明治:草//@皮鸭收藏家:我叫白云我叫黑土,,,"恐龙三明治,皮鸭收藏家",,0,0,124,2020/5/25 22:13,iPhone客户端,,,4.50856E+15,,普通用户
4.50859E+15,J3Bmr9Uyj,5511584403,恐龙三明治,草//@皮鸭收藏家:我叫白云我叫黑土,,,皮鸭收藏家,,1,0,124,2020/5/25 21:42,微博轻享版,,,4.50856E+15,,普通用户
4.51499E+15,J6i1ZEOM9,6887766676,吃得特少,骚瑞蓝天白云就很容易联想到我叫白云我叫黑土我七十一我七十五,,,,,0,0,0,2020/6/12 14:00,前置双摄vivo X9,,,,,普通用户
4.51763E+15,J7oFbs3fa,6490600941,iiitriata_菠萝,哈哈哈哈哈哈哈哈//@twomonths面包:“我叫白云我叫黑土，我七十一我七十五，我属鸡我属虎，这是我老公这是我老母”??????,,,twomonths面包,,0,0,0,2020/6/19 20:44,OPPO智能手机,,,,,普通用户
4.53679E+15,Jfr9kCM6Q,3694622794,心思依然活络,在演什么言情剧??（cr:haesamarky),,,,,177,0,196,2020/8/11 17:46,微博轻享版,https://wx1.sinaimg.cn/large/dc37784agy1ghn0kq0w42j20gj0pnq7n.jpg,,,,
4.5368E+15,JfrnN8atz,3789179707,你动过心吗,我叫白云我叫黑土,,,,,0,0,196,2020/8/11 18:21,,,,4.53679E+15,,普通用户
4.54946E+15,JkKAn5wag,5126735993,不约儿童的大松子儿,#做家务的男人#郭麒麟范丞丞魏大勋散步聊天儿大勋和大林春晚语言类节目十级学者！聊起红高粱模特队，一字不差的唱了出来，一旁的丞丞完全在状况外。魏大勋科普这是1997年赵本山老师的小品，范丞丞：我2000年的L微博电视的微博视频,,,,做家务的男人,41,65,1082,2020/9/15 16:26,德云社超话,,"http://f.video.weibocdn.com/b6GRfv3zlx07GrVeVjxS010412006jDK0E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1765411297&ssig=Kml02PLS1M&KID=unistore,video",,,
4.54949E+15,JkLrujOc0,2832870967,年年相见欢,这跟宫廷玉液酒啊我叫白云我叫黑土啊锣鼓喧天啊都差不多,,,,,0,0,1082,2020/9/15 18:37,iPad Pro,,,4.54946E+15,,普通用户
4.55043E+15,Jl9WdvPkd,3515140557,卷毛迪饱饱,芜湖！我叫白云我叫黑土，我71我75，这是我老公这是我老母//@黑加仑泡腾片:我昨天还跟室友学那段“俺叫魏淑芬，今年二十九岁，至今未婚”,,,黑加仑泡腾片,,1,0,0,2020/9/18 8:59,iPhone 7,,,,,黄V
4.55966E+15,Jp25jd9ul,6467832658,FEVERANGLE,梗很多的铜钱味辣炒年糕?全程憋笑得我眼泪都出来了LFEVERANGLE的微博视频,,,,,21,6,27,2020/10/13 20:20,??小发的iPhone 11,,"http://f.video.weibocdn.com/002r3HWjgx07Hb4zwzdK01041200TioX0E010.mp4?label=mp4_720p&template=900x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1765411653&ssig=Vzm7V5KQz3&KID=unistore,video",,,
4.55967E+15,Jp2mwdkmF,5598777668,月亮是一团黄色的毛绒绒,？？糙哈哈哈哈哈为什么有声音！！//@怕黑玻璃心患者:我叫白云我叫黑土她一米三我一米五//@冬日特供王八糕子:和??哥击掌那里我感觉我看到了宋/丹/丹…（尤其是还带着个小红帽,,,"怕黑玻璃心患者,冬日特供王八糕子",,0,0,27,2020/10/13 21:03,快乐小星球Android,,,4.55966E+15,,普通用户
4.55967E+15,Jp2dP1uGf,3924189123,heriooooooooo,哈哈哈哈哈哈哈哈哈哈哈哈//@怕黑玻璃心患者:我叫白云我叫黑土她一米三我一米五//@冬日特供王八糕子:和??哥击掌那里我感觉我看到了宋/丹/丹…（尤其是还带着个小红帽,,,"怕黑玻璃心患者,冬日特供王八糕子",,0,0,27,2020/10/13 20:41,荣耀 9X,,,4.55966E+15,,普通用户
4.55966E+15,Jp2761O6N,2723823313,怕黑玻璃心患者,我叫白云我叫黑土她一米三我一米五//@冬日特供王八糕子:和??哥击掌那里我感觉我看到了宋/丹/丹…（尤其是还带着个小红帽,,,冬日特供王八糕子,,2,0,27,2020/10/13 20:25,iPhone 11,,,4.55966E+15,,普通用户
4.56316E+15,Jqv5wfQef,7413190965,随机波动StochasticVolatility,#随机波动#更新啦。本期节目主题为「双雪涛对话梁龙：我叫白云我叫黑土，我要孤独我要幸福」，收听及阅读??为O双雪涛对话梁龙：我叫白云我叫黑土，我要孤独我要幸福|随机波动·宝珀理想国文学奖。这是随机波动与#宝珀理想国文学奖#合作的第三期节目，请大家持续关注这一系列。他们一个来自齐齐哈尔，做过保安，千禧年来到北京登上舞台高喊“大哥你玩摇滚玩它有啥用”；一个来自沈阳铁西，干过银行，带着《平原上的摩西》从东北平原来到了华北平原专职写作。他们一个唱摇滚二十年，化浓妆穿旗袍，踩着高跟鞋炸了场，较劲儿褪去之后试图用音乐唱“皇帝的新装”；一个十个年头写了六本小说，在求生欲之下开始动笔，既是暗夜行车被文字牵引着前行，又是彼此创造，整个人被阅读和书写改变。这一期作家@双雪涛与二手玫瑰乐队主唱@梁龙LBB的跨界对话，既是一次处于艺术中心地带的文学和音乐的对话，也是一番关于东北白山黑水和改制浪潮如何作为集体记忆与艺术创作支点的对话，既是一次有关酸菜、有关赵本山、有关仙儿和外星人的对话，也是一次尝试走出过去与东北、在今天思考如何面对文艺本身的对话。收听及阅读??：O双雪涛对话梁龙：我叫白云我叫黑土，我要孤独我要幸福|随机波动·宝珀理想国文学奖@理想国imaginist@BLANCPAIN瑞士宝珀腕表剩余价值超话,,,"双雪涛,梁龙LBB,理想国imaginist,BLANCPAIN瑞士宝珀腕表","随机波动,宝珀理想国文学奖",312,92,453,2020/10/23 12:01,,"https://wx4.sinaimg.cn/large/0085GZCdly1gjz4u0v4k9j31d80wt7wi.jpg,https://wx4.sinaimg.cn/large/0085GZCdly1gjz4u3l01oj317w1wonpd.jpg,https://wx4.sinaimg.cn/large/0085GZCdly1gjz4u6go1gj31qi15ykjl.jpg",,,,普通用户
