id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5.00E+15,NFOu4utC1,7512600969,米拉很开心MilaPhoto,锐评一下今年春晚语言类节目岳云鹏孙越相声跟去年变烧鸡没啥太大区别接着小品女方主动要去男方家过年？excuseme？群口相声实在没有记忆点二喜的节目直接搬上春晚还把本就不多的笑点删了最期待的沈马小品让人看得一头雾水，节奏快得让我觉得跟没演完似的东北旅游火起来的押题小品，emmm怎么说，唯一正常的点就是叫了南方小伙伴，没叫南方小土豆，但是很多地方经不住细想。相比往年，戏曲节目被提前了很多，各种节目也短了很多，感觉如果不是有那么多歌曲舞蹈类节目，都快要撑不到零点钟声了于我而言，春晚再也回不到从前那种气氛了，正如我回不到小时候一样，除夕都不放假，春节的仪式感快跟春晚一样，就是个背景音的作用了。魔术节目尼格买提的失误成了今晚最佳#尼格买提穿帮##春晚#,,,,"尼格买提穿帮,春晚",0,1,3,2024/2/9 23:55,iPhone 14 Pro Max,,,,,普通用户
5.00E+15,NFOlr99Ta,5883278741,卫冕体育,新浪娱乐超话#刘谦魔术鸡皮疙瘩#看完刘谦的魔术《守岁共此时》，你最大的感受是什么？你跟着做了吗？对上了没有？尼格买提是个意外！他好像查牌的时候放错了位置！#尼格买提穿帮##转发接龙开新年#刘谦魔术你对上了吗？,,,,"刘谦魔术 鸡皮疙瘩,尼格买提穿帮,转发接龙开新年",2,4,104,2024/2/9 23:34,新浪娱乐超话,,,,,金V
5.00E+15,NFOhomdZ9,6510482277,库里壁纸,我决定小小吐槽一下春晚，在我看来，春晚节目为了追求“完美”，牺牲掉了“意外”的魅力。情感到位的现场真唱，即便有瑕疵也更具感染力，相声小品一些意外的即兴救场反而会成为经典，我可能有点奇怪，就想看看有条不紊的晚会出现一些“失误”乐一下今晚尼格买提的“失误”，那表情不要太好笑了，这样一场魔术穿帮，比一场完美的魔术表演更有话题性和趣味性，更多人看春晚还是图个氛围和热闹最后我觉得歌舞表演还是挺惊喜的，新年快乐就好??#春晚##新年祝福接龙#,,,,"春晚,新年祝福接龙",1,3,44,2024/2/9 23:24,龙重登场,,,,,红V
5.00E+15,NFOgWhWHg,1848236994,丨J丨K丨,艾热的千里万里上春晚了真好艾师傅是艺术家刘谦的第一个魔术震撼一些第二个铺垫太久但寓意很好其实就是个概率归一的数学题但是旁边的尼格买提没对上失误反而是亮点,,,,,0,1,0,2024/2/9 23:23,,,,,,普通用户
5.00E+15,NFObknBmj,5768184291,徐喵好的喵19971107008,#春晚#单依纯人美歌甜唱得好听，张淇也唱得好听，华宵一的锦鲤舞很美很美，刘谦的魔术互动有趣，尼格买提的失误鲜活生动，撒贝宁的反映搞笑救场,,,,春晚,0,0,4,2024/2/9 23:09,OPPO Reno5 5G,,,,,普通用户
5.00E+15,NFOaewplC,1681029540,新民周刊,#尼格买提穿帮#央视龙年春晚，有网友注意到刘谦魔术环节，尼格买提疑似“穿帮”。你看出来了吗？#所有观众都是刘谦的托#网友提出刘谦魔术，尼格买提“穿帮”，你看到了吗？,,,,"尼格买提穿帮,所有观众都是刘谦的托",0,1,369,2024/2/9 23:06,,,,,,普通用户
5.00E+15,NFO6wximO,6531749317,橘雾凝秋,尼格买提魔术穿帮，事后被撒贝宁调侃：全国唯一一个没对上L橘子秋语的微博视频,,,,,1,19,10,2024/2/9 22:57,微博视频号,,"http://f.video.weibocdn.com/o0/FB6hjy6Clx08cpAyC9dK010412005the0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992717&ssig=7tb4j98M2f&KID=unistore,video",,,金V
5.02E+15,O8Cd17NGH,1922124433,Ruster001,翻车与翻篇小时候受家里人影响，把面子看得很重，做错了事情会自责不已，觉得丢人丢大了。2024年春晚，央视名嘴尼格买提（下面简称小尼）在配合玩扑克牌的魔术表演时，出现失误，牌没有对上。虽然央视及时通过自黑的方式进行了公关，网友们很友善地把这次失误调侃为“春晚确实是直播”，“很欢乐”，但是我想小尼的心里压力是很大的。事隔半个月，在元宵晚会上，小尼主动重新为大家表演了扑克魔术。他先是调侃了自己“没对上”，然后就着扑克牌Q和A抖了个小机灵，此时，我还没有太大感觉。当接下来看到他手一抖，完成魔术表演时，心里被震了一下。而当我翻看下面的评论区，看到有网友留言说“这哥们这几天一定没少练”时，心里突然泛起一阵感动。我们在做错什么事情的时候可能会说“丢脸丢大了”。但是有多大呢？又有多少人知道呢？会上热搜吗？小尼这次是货真价实地在全国人民面前“丢了脸”，还上了热搜。但，那又怎样？！做完心理建设之后该怎么做呢？小尼为我们做了教科书式的示范。第一，主动承认事实的存在，不辩解。在心理学上有个“接受悖论”的概念。承认问题的存在是作出改变的第一步。当一个人承认问题存在的时候，他的内心反而是强大的。当一个人主动暴露自己内心的软弱的时候，反而会获得周围人的认同（前提是在一个安全的环境）。很多人会在这一步踩坑。要么沉默不言，要么死不承认。第二，可以调侃，可以自黑，比如小尼用Q和A的梗。但是只到这一步是不够的。第三，付出行动，做出弥补。也就是在哪里跌倒，就在那里站起来。人人都会犯错和翻车，关键是要有翻篇的能力。谢谢小尼！,,,,,0,0,0,2024/4/7 14:44,微博轻享版,https://wx1.sinaimg.cn/large/72914a91ly1hoi9lgwnb3j20qo0zkjt7.jpg,,,,普通用户
5.00E+15,O18JM2BA4,5307824403,营口市人民检察院,【#当警方看到小尼的失误#】#小尼失误被平安北京当成典型案例#近日，尼格买提在春晚魔术节目中穿帮，有网友发现平安北京将他的失误当成典型案例了。@平安北京：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……网友：警察蜀黍的视角就是不一样via.中国新闻网,,,平安北京,"当警方看到小尼的失误,小尼失误被平安北京当成典型案例",0,0,0,2024/2/18 10:51,微博网页版,https://wx3.sinaimg.cn/large/005Nd5B1ly1hmxfh1phn6j30j60k2dnb.jpg,,,,蓝V
5.00E+15,O15P9pDWm,6295845513,剧小桃,尼格买提这事过不去了，都被警方当做教科书案例了！很多人觉得整个春晚语言类节目都没有小尼变魔术失误好看！承包了今年春节的最大笑点。,,,,,0,0,1,2024/2/18 3:26,微博网页版,"https://wx2.sinaimg.cn/large/006S4J1nly1hmx2m2coiwj30j60ivacr.jpg,https://wx4.sinaimg.cn/large/006S4J1nly1hmx2m2ittxj30j60fujtp.jpg",,,,金V
5.00E+15,O11LAB15m,2948070021,蕾啦蕾啦啦,《一夜长大》尼格买提.热合曼平时没怎么看电视，上一次看到尼格买提应该是在上一届春晚电视屏幕上。今年春晚他魔术失误，可爱的表情顿时成了显眼包。微信读书上正好有他的《一夜长大》，翻开看看。小尼这样描述自己“小时候那个怯生生的，极其内向的孩子，他并不是彻底消失了，而是被人为地压缩，揣到了内心深处的某个褶皱里。”“舞台上的那个主持人，是后来按照大人们的意愿捏出来的而已，他可以肆意挥洒热情，他可以偶尔引吭高歌，他也可能总是面带笑容，但心里真正支配着他的，依然是小时候的那个自己。至今所有不自信，略自卑，掩饰不住脆弱的时候，都是他在心内作祟。”这一段深深共鸣！还有，他写父母对他的爱，真实而热烈，“这世界上能够不惜一切代价，成全你的人，只有他们；毫无保留不求回报地为你奔走的人，只有他们。”小尼道出了世间父母无怨无悔之情，“父母债，还不尽”。他还写了同学情、同事情，每一步走来，都是“努力+幸运”。没有谁能随随便便成功，不喝“鸡汤”，尽自己所能做好就行，其余的交给时间。,,,,,0,0,0,2024/2/17 17:06,荣耀Magic4 Pro,https://wx2.sinaimg.cn/large/afb7fa85ly1hmwkp7dj2mj20bw0h4mxi.jpg,,,,普通用户
5.00E+15,O11Bw5Tuh,5125194328,阿强独自流浪,看来撒贝宁在春晚上揭露尼格买提魔术失误，也是带点个人恩怨的，哈哈哈春晚超话,,,,,0,0,5,2024/2/17 16:41,春晚超话,https://wx3.sinaimg.cn/large/005AQNaEgy1hmwjyzurq2j31uc1acnd2.jpg,,,,普通用户
5.00E+15,O0Z0qv9vi,7655518581,小丫头片子yx,没想到央视也有卧龙凤雏，尼格买提魔术翻车，撒贝宁直接贴脸开大！小尼凭实力把魔术变成了小品，央视的两个活宝人才看到他俩就开心L友佳202107的微博视频,,,,,0,16,11,2024/2/17 10:04,微博视频号,,"http://f.video.weibocdn.com/o0/Np4KQpdplx08cBuB8bkY010412013k430E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992739&ssig=AubYtAL45p&KID=unistore,video",,,黄V
5.00E+15,O0WCfAUt9,7655518581,小丫头片子yx,哈哈哈哈尼格买提因为一个“意外”被同事们疯狂调侃一晚上～小尼这个失误比所有小品加起来都搞笑！尼格买提真的很紧张，可能愧疚更多，他担心的不是自己，更多的是担心破坏了刘谦的魔术，毕竟全国人民都看着呢，不过也算因祸得福了，能让全国人民笑出来比什么都好！L友佳202107的微博视频,,,,,0,10,5,2024/2/17 3:59,微博视频号,,"http://f.video.weibocdn.com/o0/0vLSlfpnlx08cB5wXpkk01041200a0wr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992739&ssig=4%2B1zUyDmL3&KID=unistore,video",,,黄V
5.00E+15,O0TOM1oof,5245870591,杨弃尔,小撒今年春晚会如果你是尼格买提魔术失误，你会是什么反应？@撒贝宁,,,撒贝宁,,0,0,0,2024/2/16 20:52,荣耀60 5G,,,,,普通用户
5.00E+15,O0TrdvS5H,50190916,河北唐山,《春晚总导演于蕾高情商圆场尼格买提魔术失误事件，赢得满堂喝彩！》播放量：17万点赞量：1.6万O网页链接,,,,,0,0,0,2024/2/16 19:54,百度App,https://wx1.sinaimg.cn/large/02fdda44ly1hmvjx8wtvmj20fi0fiab8.jpg,,,,普通用户
5.00E+15,O0SSCgKQj,2857937914,琦琦萝卜,【小尼问春晚还要重播几次，央视文艺：再播亿遍】2月12日，尼格买提在社交媒体发文称，“麻烦请问一下央视文艺、春晚，大概还要重播几次？我就问问。”没想到央视文艺在评论区回复：“再播亿遍。”网友们也纷纷在回复中打趣，“重播几次我不知道，给你看看我的播放记录。”“哥你为什么不笑啊，是生性就不爱笑吗？”此前，尼格买提因在总台龙年春晚的魔术中穿帮，引发万千网友的善意调侃。平安北京警方还将此次失误当成了典型案例：审讯的时候，如果有不断抿嘴的微表情，我们就知道他处在紧张和慌张说谎的状态……（原文O小尼问春晚还要重播几次？央视文艺：再播亿遍）L态度岛的微博视频,,,,,0,0,0,2024/2/16 18:28,微博视频号,,"http://f.video.weibocdn.com/o0/BefKFmgllx08cvt4isEg010412006WaX0E010.mp4?label=mp4_720p&template=720x1252.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992754&ssig=P2jJaZGeO5&KID=unistore,video",,,普通用户
5.00E+15,O0SJUulWx,7655518581,小丫头片子yx,尼格买提春晚表演失误，春晚总导演高情商回应～感觉小尼好可爱啊！L友佳202107的微博视频,,,,,0,13,17,2024/2/16 18:07,微博视频号,,"http://f.video.weibocdn.com/o0/yzfonJYWlx08cAqRGgcE01041200QfIi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992754&ssig=RnpflxKHIY&KID=unistore,video",,,黄V
5.00E+15,O0RPNqjRZ,7655518581,小丫头片子yx,撒贝宁现挂满分：我听说，刚才魔术小尼的扑克牌没对上《尼格买提快碎了》这个失误直接成了笑点哈哈哈哈哈哈L友佳202107的微博视频,,,,,0,12,7,2024/2/16 15:49,微博视频号,,"http://f.video.weibocdn.com/o0/kd014LAOlx08cAhndayQ01041200cN980E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766992754&ssig=eSR8lH1gSx&KID=unistore,video",,,黄V
5.00E+15,O0L9NanbB,2187802513,双攸,连续学习了几天春山学后，今天补充了尼格买提失误的魔术课。实不相瞒，我头两次也没对上但！幸运他终究是来了啊，第三次对上了！！“见证奇迹的时刻”，诚不我欺！！要相信一切都会有好结果的！！,,,,,0,2,2,2024/2/15 22:49,iPhone客户端,https://wx3.sinaimg.cn/large/82673791gy1hmujbxxdvmj20u01hcds1.jpg,,,,普通用户
5.00E+15,O0KXvnyFD,5920300255,王大葱同学,白敬亭的遭遇好像几年前春节期间的肖战，有人说春晚魔术尼格买提的失误是在这个伪造的乌托邦里透露出来的一点点世界本真的混乱，那无论是一心一意还是心怀鬼胎的春山学者们应该就是这个乌烟瘴气的世界最虔诚的使者了。（好在明星挣得多，轮不着穷逼共情…,,,,,1,0,1,2024/2/15 22:18,iPhone客户端,,,,,普通用户
5.00E+15,O0Igd7uDH,3687303453,金牌娱乐酱,大家过年，是不是最怕问到结婚没结婚，工作怎么样，收入如何，学习成绩如何？其实谁都有苦恼的一面，就比如说尼格买提吧，回新疆拜年，还得和老人们复述一下，春晚魔术是怎么失败的当然了，小尼自己早就已经看开了，毕竟失误的全过程都播了好几轮了他也是很开心的和大家分享，究竟是怎么回事。其实觉得主要还是小尼人很真诚。失误了，就是我们很多老实人的表情和反映，不油腻不奸滑，让人很有共情感。但凡他当时现场没有这么老实人反应，我都不敢想象后果是怎么样的群嘲。而且也在这个圈子混这么多年了，还能这么老实，多难得啊！我跟你说实话，重播我都不敢看小尼失误那段。我都快要替他碎掉了他这种被代入工作中闯祸的自己，有的人被代入的是工作中插你刀子的同事。看得出来，周围的老人家在听了小尼的解释之后，貌似也挺开心的毕竟春晚吗，就是图一个乐大环境严肃的时候，董卿没失误，大家说她是托儿。大环境轻松的时候，小尼失误了，大家玩梗因为他当场就已经要吓死了，谁还好意思苛责，如果他当时嘻嘻哈哈不当回事没有一点内疚，可能就是另外一个故事了。,,,,,1,3,4,2024/2/15 15:26,微博网页版,"https://wx2.sinaimg.cn/large/dbc7c91dly1hmu6l17q2vj20fq0e0aat.jpg,https://wx2.sinaimg.cn/large/dbc7c91dly1hmu6l1cfe0j20fb0eaaav.jpg,https://wx1.sinaimg.cn/large/dbc7c91dly1hmu6l1bqisj20f00fmjs5.jpg,https://wx2.sinaimg.cn/large/dbc7c91dly1hmu6l1glicj20fh0e874w.jpg,https://wx3.sinaimg.cn/large/dbc7c91dly1hmu6l1c4mgj20e80ewmy2.jpg,https://wx2.sinaimg.cn/large/dbc7c91dly1hmu6l1boawj20eb0d7wf2.jpg",,,,红V
5.00E+15,O0I8j9HmK,1344386244,耳帝,今年春晚讨论热度最高的两个节目，一个是尼格买提的魔术配合失误，一个是白敬亭的“占山头”，说明观众们最感兴趣的，从来就不是被安排得万无一失的完美，而是不按常理出牌的意外。哪怕前者带来的并不是什么神来之笔，就是纯粹的失误与出错；哪怕后者还尚无确凿定论，还是众说纷纭扑朔迷离的疑云，但都足以让人产生那种仿佛从年复一年的固定仪式、密不透风的装置秩序、严丝合缝的规则教条里越轨而出的兴奋。,,,,,411,461,12783,2024/2/15 15:07,微博网页版,,,,,金V
5.00E+15,O0GwaAHN1,1675961211,新闻夜航,【尼格买提的失误，被警方当成典型案例了】近日，尼格买提在春晚现场配合刘谦变魔术时“穿帮”，这一尴尬瞬间意外成为春晚的搞笑高潮。当晚，北京市公安局官微发文，将其截图当成“典型案例”。（来源：中国新闻网、平安北京等）,,哈尔滨,,,2,0,5,2024/2/15 11:00,iPhone 13 Pro Max,https://wx2.sinaimg.cn/large/63e5237bly1hms6xgelpcj20zo9j1b29.jpg,,,,蓝V
